epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,277.218,1.80691,1.2412,1.09289,0.92809,0.60274,0.67285,0.38254,1.69556,1.19831,1.04605,0.0063172,0.0063172,0.0063172
189,278.406,1.7034,1.14704,1.05602,0.86702,0.62527,0.68572,0.40522,1.59656,1.16308,1.0273,0.0062974,0.0062974,0.0062974
190,279.583,1.72283,1.11301,1.08552,0.86702,0.62527,0.68572,0.40522,1.59656,1.16308,1.0273,0.0062776,0.0062776,0.0062776
191,280.849,1.69867,1.1185,1.03028,0.92044,0.634,0.69401,0.42405,1.56884,1.20966,1.01577,0.0062578,0.0062578,0.0062578
192,282.031,1.6317,1.04242,1.03687,0.918,0.61347,0.67951,0.34704,1.83147,1.27097,1.07911,0.006238,0.006238,0.006238
193,283.315,1.64579,1.1086,1.03839,0.91699,0.60536,0.704,0.43187,1.52837,1.12316,0.99988,0.0062182,0.0062182,0.0062182
194,284.609,1.86929,1.47416,1.09527,0.95789,0.62332,0.6942,0.42111,1.51008,1.19982,0.99595,0.0061984,0.0061984,0.0061984
195,285.876,1.65296,1.22456,1.03468,0.93361,0.64384,0.71576,0.4317,1.48468,1.0855,0.98994,0.0061786,0.0061786,0.0061786
196,287.251,1.57312,1.17581,0.99925,0.93585,0.64384,0.71466,0.45104,1.43428,1.10509,0.97979,0.0061588,0.0061588,0.0061588
197,288.609,1.77342,1.14617,1.04637,0.94978,0.64384,0.70578,0.40945,1.60438,1.10523,1.01881,0.006139,0.006139,0.006139
198,289.844,1.66195,1.05138,1.05293,0.94978,0.64384,0.70578,0.40945,1.60438,1.10523,1.01881,0.0061192,0.0061192,0.0061192
199,291.031,1.76092,1.0384,1.03216,0.90753,0.63014,0.69114,0.38772,1.68618,1.1682,1.03559,0.0060994,0.0060994,0.0060994
200,292.201,1.59017,1.08368,1.04457,0.93865,0.62883,0.70825,0.43099,1.43918,1.08723,0.99083,0.0060796,0.0060796,0.0060796
201,293.419,1.6177,1.05482,1.01973,0.93296,0.63014,0.69234,0.43322,1.43,1.06043,0.97871,0.0060598,0.0060598,0.0060598
202,294.788,1.75746,1.10402,1.02124,0.92781,0.64384,0.70641,0.43717,1.48587,1.06662,0.99681,0.00604,0.00604,0.00604
203,295.997,1.57133,1.0127,1.0085,0.93999,0.6437,0.7008,0.45321,1.48407,1.05869,0.98917,0.0060202,0.0060202,0.0060202
204,297.352,1.75177,1.14393,1.1121,0.97954,0.65601,0.71119,0.46707,1.38495,1.05024,0.9737,0.0060004,0.0060004,0.0060004
205,298.725,1.59025,0.97707,1.0155,0.93491,0.64384,0.71635,0.4526,1.48666,1.10142,0.99507,0.0059806,0.0059806,0.0059806
206,299.904,1.59629,1.05798,1.0085,0.93491,0.64384,0.71635,0.4526,1.48666,1.10142,0.99507,0.0059608,0.0059608,0.0059608
207,301.192,1.54327,1.04492,0.99894,0.93465,0.65753,0.73366,0.44643,1.44692,1.06409,0.9897,0.005941,0.005941,0.005941
208,302.375,1.5296,1.03199,1.0642,0.95794,0.6241,0.73508,0.43287,1.48532,1.03695,0.99678,0.0059212,0.0059212,0.0059212
209,303.56,1.60485,1.03411,0.97926,0.9366,0.65753,0.74291,0.44847,1.47617,1.04791,1.00111,0.0059014,0.0059014,0.0059014
210,304.759,1.61837,1.04409,1.00848,0.93982,0.64182,0.72985,0.43766,1.44919,1.11101,1.00034,0.0058816,0.0058816,0.0058816
211,305.931,1.57136,1.06429,1.01236,0.93753,0.61677,0.72696,0.43965,1.52899,1.12184,1.01849,0.0058618,0.0058618,0.0058618
212,307.106,1.65699,0.99229,0.98794,0.93921,0.63504,0.72913,0.43782,1.49222,1.05516,0.99704,0.005842,0.005842,0.005842
213,308.33,1.55482,0.99093,0.95058,0.92222,0.67123,0.73969,0.4516,1.45711,1.08609,0.99102,0.0058222,0.0058222,0.0058222
214,309.554,1.50596,1.12797,1.0167,0.92222,0.67123,0.73969,0.4516,1.45711,1.08609,0.99102,0.0058024,0.0058024,0.0058024
215,310.776,1.4257,0.94662,1.00745,0.90504,0.65286,0.72351,0.44861,1.47075,1.01397,0.98793,0.0057826,0.0057826,0.0057826
216,311.988,1.49604,0.98845,1.01002,0.97823,0.6155,0.72773,0.42474,1.49158,1.01293,0.99717,0.0057628,0.0057628,0.0057628
217,313.249,1.6482,1.09073,1.03913,0.87749,0.64384,0.72708,0.44021,1.39475,1.03783,0.98157,0.005743,0.005743,0.005743
218,314.43,1.54276,0.98332,0.99316,0.85154,0.64384,0.71497,0.42397,1.48344,1.05516,1.0052,0.0057232,0.0057232,0.0057232
219,315.623,1.54141,0.96478,0.99802,0.89255,0.67123,0.74122,0.45981,1.33522,0.96435,0.96726,0.0057034,0.0057034,0.0057034
220,316.795,1.58969,0.96484,1.02724,0.84553,0.65753,0.72091,0.41816,1.49185,0.99105,1.00036,0.0056836,0.0056836,0.0056836
221,318.058,1.50179,0.97529,0.98497,0.92039,0.63014,0.72735,0.45523,1.39008,1.02614,0.97376,0.0056638,0.0056638,0.0056638
222,319.215,1.55032,0.90495,0.99447,0.92039,0.63014,0.72735,0.45523,1.39008,1.02614,0.97376,0.005644,0.005644,0.005644
223,320.411,1.44525,0.86874,0.97744,0.931,0.65753,0.74992,0.45652,1.43823,0.97756,0.98558,0.0056242,0.0056242,0.0056242
224,321.591,1.47442,0.92816,0.97838,0.89841,0.65753,0.75675,0.46244,1.36398,0.96575,0.96961,0.0056044,0.0056044,0.0056044
225,322.91,1.59677,0.97566,0.98124,0.86408,0.65753,0.76155,0.46788,1.40967,0.98033,0.97885,0.0055846,0.0055846,0.0055846
226,324.22,1.52932,0.93269,1.00094,0.8835,0.68493,0.75986,0.42424,1.48163,1.00188,0.99503,0.0055648,0.0055648,0.0055648
227,325.409,1.56552,0.94153,0.98733,0.97054,0.61644,0.75744,0.48811,1.31225,0.98402,0.96377,0.005545,0.005545,0.005545
228,326.751,1.2136,1.43243,0.81646,0.90341,0.6407,0.76679,0.44604,1.45559,0.96175,0.98522,0.0055252,0.0055252,0.0055252
229,327.935,1.40929,0.9365,0.96014,0.81247,0.7122,0.76617,0.49405,1.30868,1.00353,0.96094,0.0055054,0.0055054,0.0055054
230,329.19,1.41194,0.86918,0.9709,0.81247,0.7122,0.76617,0.49405,1.30868,1.00353,0.96094,0.0054856,0.0054856,0.0054856
231,330.513,1.52478,0.93227,0.97584,0.90935,0.68493,0.76229,0.41198,1.53873,1.00763,1.00697,0.0054658,0.0054658,0.0054658
232,331.729,1.4781,0.87569,0.95897,0.91035,0.69559,0.76782,0.48752,1.31209,0.94446,0.95682,0.005446,0.005446,0.005446
233,332.996,1.54735,0.91066,0.99409,0.91015,0.6939,0.75543,0.44534,1.45576,0.96363,0.97873,0.0054262,0.0054262,0.0054262
234,334.274,1.50911,0.89895,1.00724,0.86478,0.70088,0.76761,0.48776,1.28531,0.9249,0.95259,0.0054064,0.0054064,0.0054064
235,335.442,1.35039,0.87214,0.97128,0.86668,0.71242,0.76657,0.48648,1.27861,0.9309,0.96408,0.0053866,0.0053866,0.0053866
236,336.616,1.40018,0.85455,1.01254,0.89489,0.69976,0.76229,0.49068,1.28434,0.92094,0.95724,0.0053668,0.0053668,0.0053668
237,337.788,1.44459,0.92757,0.9922,0.86991,0.69863,0.76339,0.47501,1.26036,0.93121,0.95128,0.005347,0.005347,0.005347
238,338.985,1.39963,0.91408,0.9485,0.86991,0.69863,0.76339,0.47501,1.26036,0.93121,0.95128,0.0053272,0.0053272,0.0053272
239,340.18,1.41597,0.84954,0.94463,0.87019,0.68493,0.76386,0.49932,1.22272,0.93336,0.94668,0.0053074,0.0053074,0.0053074
240,341.53,1.39722,0.8273,0.98532,0.8837,0.69863,0.7617,0.47177,1.35242,0.93407,0.97142,0.0052876,0.0052876,0.0052876
241,342.754,1.56808,0.91333,0.98885,0.86974,0.69863,0.76513,0.45787,1.376,0.91795,0.97166,0.0052678,0.0052678,0.0052678
242,343.932,1.32044,0.84089,0.95748,0.83812,0.72603,0.75838,0.48112,1.28466,0.91704,0.96352,0.005248,0.005248,0.005248
243,345.136,1.44286,0.91277,1.007,0.8418,0.69863,0.76034,0.49269,1.23993,0.89818,0.94574,0.0052282,0.0052282,0.0052282
244,346.328,1.45007,0.91044,0.98128,0.8962,0.70968,0.76773,0.50267,1.30931,0.93857,0.95689,0.0052084,0.0052084,0.0052084
245,347.63,1.43566,0.90062,1.01266,0.91266,0.68493,0.76623,0.50266,1.30585,0.91235,0.95213,0.0051886,0.0051886,0.0051886
246,348.775,1.4216,0.94065,0.96274,0.91266,0.68493,0.76623,0.50266,1.30585,0.91235,0.95213,0.0051688,0.0051688,0.0051688
247,349.952,1.39825,0.86067,0.99361,0.89485,0.69951,0.75244,0.49578,1.38161,0.95296,0.9686,0.005149,0.005149,0.005149
248,351.193,1.31414,0.84408,0.96165,0.9297,0.68493,0.75554,0.46686,1.43427,0.99981,0.98187,0.0051292,0.0051292,0.0051292
249,352.409,1.42369,0.94215,0.95478,0.92561,0.68493,0.75698,0.50922,1.27876,0.91485,0.94865,0.0051094,0.0051094,0.0051094
250,353.731,1.41544,0.90683,0.93697,0.94315,0.68182,0.76601,0.49262,1.32784,0.91023,0.95121,0.0050896,0.0050896,0.0050896
251,354.928,1.42622,0.98041,1.10789,0.90096,0.72603,0.78615,0.51921,1.23937,0.86223,0.9412,0.0050698,0.0050698,0.0050698
252,356.435,1.40208,0.88161,0.99843,0.85812,0.72603,0.78367,0.51287,1.23774,0.88069,0.94621,0.00505,0.00505,0.00505
253,357.6,1.36916,0.93194,0.95331,0.88488,0.71233,0.77709,0.51323,1.19721,0.85586,0.93906,0.0050302,0.0050302,0.0050302
254,358.755,1.36225,0.9174,1.01991,0.88488,0.71233,0.77709,0.51323,1.19721,0.85586,0.93906,0.0050104,0.0050104,0.0050104
255,359.966,1.45991,0.85217,0.95968,0.84507,0.74722,0.78363,0.48589,1.34243,0.91646,0.96986,0.0049906,0.0049906,0.0049906
256,361.152,1.39059,0.88836,0.95932,0.82144,0.72603,0.76742,0.51987,1.20054,0.87345,0.9434,0.0049708,0.0049708,0.0049708
257,362.329,1.27187,0.81409,0.94485,0.89129,0.67393,0.776,0.51029,1.25648,0.90109,0.95489,0.004951,0.004951,0.004951
258,363.532,1.35829,0.87846,0.97314,0.88327,0.71233,0.78213,0.50993,1.2322,0.87413,0.9442,0.0049312,0.0049312,0.0049312
259,364.723,1.34618,0.88632,0.95267,0.88236,0.71927,0.78234,0.5159,1.23386,0.89166,0.94405,0.0049114,0.0049114,0.0049114
260,365.934,1.39779,0.87372,0.96524,0.91993,0.69863,0.77796,0.49454,1.29997,0.85526,0.95161,0.0048916,0.0048916,0.0048916
261,367.271,1.40634,0.90377,0.93971,0.89822,0.72535,0.78661,0.5018,1.25757,0.86267,0.94879,0.0048718,0.0048718,0.0048718
262,368.522,1.30093,0.82461,0.95685,0.89822,0.72535,0.78661,0.5018,1.25757,0.86267,0.94879,0.004852,0.004852,0.004852
263,369.716,1.34811,0.82472,0.96354,0.84911,0.75342,0.78991,0.48283,1.34975,0.94341,0.97091,0.0048322,0.0048322,0.0048322
264,370.894,1.29061,0.83161,0.96237,0.86845,0.72349,0.7858,0.49881,1.33922,0.9018,0.96244,0.0048124,0.0048124,0.0048124
265,372.087,1.28802,0.81518,0.97271,0.91136,0.68493,0.77765,0.52353,1.18722,0.90694,0.93568,0.0047926,0.0047926,0.0047926
266,373.393,1.44643,0.85477,1.00701,0.86637,0.71052,0.78599,0.4898,1.32955,0.93247,0.96036,0.0047728,0.0047728,0.0047728
267,374.562,1.33838,0.82312,0.94094,0.90848,0.67996,0.77713,0.53369,1.22096,0.90215,0.94502,0.004753,0.004753,0.004753
268,375.869,1.39786,0.81409,0.94966,0.86627,0.70994,0.77669,0.5045,1.26233,0.88359,0.9461,0.0047332,0.0047332,0.0047332
269,377.045,1.3418,0.79454,0.94001,0.87537,0.71233,0.77217,0.49327,1.33949,0.91185,0.9601,0.0047134,0.0047134,0.0047134
270,378.201,1.30427,0.80243,0.94619,0.87537,0.71233,0.77217,0.49327,1.33949,0.91185,0.9601,0.0046936,0.0046936,0.0046936
271,379.394,1.4379,0.84885,0.91867,0.88046,0.70635,0.76408,0.49547,1.3412,0.88021,0.96322,0.0046738,0.0046738,0.0046738
272,380.581,1.38788,0.79718,0.97156,0.90029,0.69863,0.77051,0.52488,1.17965,0.85208,0.9359,0.004654,0.004654,0.004654
273,381.762,1.24974,0.77289,0.91653,0.90573,0.72603,0.77352,0.50281,1.27514,0.91903,0.94184,0.0046342,0.0046342,0.0046342
274,382.965,1.29016,0.78156,0.96063,0.89774,0.72158,0.78025,0.51955,1.20135,0.83472,0.93471,0.0046144,0.0046144,0.0046144
275,384.149,1.35814,0.85197,0.96557,0.91453,0.69863,0.78499,0.52893,1.20789,0.81271,0.93123,0.0045946,0.0045946,0.0045946
276,385.324,1.46317,0.89914,0.994,0.87954,0.70015,0.7899,0.50843,1.26203,0.81448,0.93969,0.0045748,0.0045748,0.0045748
277,386.556,1.40225,0.87069,0.9663,0.85016,0.72603,0.79252,0.53474,1.18395,0.83819,0.92794,0.004555,0.004555,0.004555
278,387.876,1.37433,0.81765,0.97802,0.85016,0.72603,0.79252,0.53474,1.18395,0.83819,0.92794,0.0045352,0.0045352,0.0045352
279,389.27,1.23695,0.78365,0.95556,0.86884,0.72596,0.79483,0.52666,1.26398,0.87212,0.94052,0.0045154,0.0045154,0.0045154
280,390.442,1.21922,0.75831,0.92926,0.9118,0.72603,0.80044,0.53072,1.2054,0.84015,0.9339,0.0044956,0.0044956,0.0044956
281,391.7,1.32069,0.92613,1.01083,0.9345,0.71233,0.79985,0.52187,1.22226,0.84887,0.93986,0.0044758,0.0044758,0.0044758
282,392.888,1.46068,0.97195,0.98328,0.93069,0.73588,0.79903,0.54482,1.17892,0.85682,0.93764,0.004456,0.004456,0.004456
283,394.195,1.32831,0.83258,0.96683,0.93472,0.71233,0.79832,0.5186,1.19379,0.82721,0.93088,0.0044362,0.0044362,0.0044362
284,395.371,1.26755,0.77877,0.9606,0.92936,0.69863,0.79259,0.54313,1.14535,0.82522,0.92752,0.0044164,0.0044164,0.0044164
285,396.545,1.33524,0.78295,0.93504,0.95576,0.68493,0.79175,0.53698,1.21473,0.82626,0.9386,0.0043966,0.0043966,0.0043966
286,397.714,1.28259,0.764,0.94925,0.95576,0.68493,0.79175,0.53698,1.21473,0.82626,0.9386,0.0043768,0.0043768,0.0043768
287,398.897,1.46661,0.86981,0.98277,0.94315,0.69863,0.79464,0.49735,1.32063,0.88986,0.96969,0.004357,0.004357,0.004357
288,400.077,1.3928,0.805,0.95439,0.85375,0.73973,0.80158,0.52275,1.27051,0.87576,0.9657,0.0043372,0.0043372,0.0043372
289,401.384,1.26327,0.76051,0.96117,0.93263,0.69863,0.80349,0.52415,1.30422,0.87094,0.95969,0.0043174,0.0043174,0.0043174
290,402.642,1.17967,0.74066,0.96064,0.95656,0.71233,0.80167,0.53228,1.2669,0.83657,0.94864,0.0042976,0.0042976,0.0042976
291,403.811,1.21618,0.72151,0.9321,0.88366,0.72838,0.79355,0.54625,1.18861,0.82638,0.93906,0.0042778,0.0042778,0.0042778
292,405.134,1.33883,0.77239,0.90872,0.89938,0.73469,0.7959,0.54155,1.19397,0.82821,0.93438,0.004258,0.004258,0.004258
293,406.328,1.14511,0.67888,0.90878,0.89053,0.75342,0.79935,0.5393,1.22823,0.83408,0.94588,0.0042382,0.0042382,0.0042382
294,407.51,1.216,0.7336,0.91088,0.89053,0.75342,0.79935,0.5393,1.22823,0.83408,0.94588,0.0042184,0.0042184,0.0042184
295,408.721,1.29868,0.78805,0.94151,0.91457,0.72603,0.8014,0.5287,1.28488,0.85151,0.95448,0.0041986,0.0041986,0.0041986
296,409.936,1.2223,0.75916,0.98561,0.93186,0.75342,0.79884,0.54602,1.18923,0.87028,0.93361,0.0041788,0.0041788,0.0041788
297,411.276,1.33908,0.76632,0.97135,0.92919,0.71909,0.79463,0.54054,1.20078,0.86512,0.93067,0.004159,0.004159,0.004159
298,412.476,1.37803,0.80639,0.92685,0.95855,0.71233,0.79302,0.5379,1.24197,0.82427,0.93047,0.0041392,0.0041392,0.0041392
299,413.673,1.26638,0.78915,0.93531,0.9387,0.72603,0.79498,0.53484,1.23764,0.85026,0.93208,0.0041194,0.0041194,0.0041194
300,414.863,1.30878,0.72953,0.92895,0.96009,0.72603,0.79547,0.5603,1.16402,0.81785,0.91918,0.0040996,0.0040996,0.0040996
301,416.215,1.18829,0.77294,0.92253,0.9632,0.7171,0.80122,0.54273,1.19881,0.78824,0.9203,0.0040798,0.0040798,0.0040798
302,417.577,1.36696,0.81699,0.9375,0.9632,0.7171,0.80122,0.54273,1.19881,0.78824,0.9203,0.00406,0.00406,0.00406
303,418.751,1.23776,0.8018,0.94721,0.93125,0.74227,0.79716,0.55478,1.15496,0.81521,0.92392,0.0040402,0.0040402,0.0040402
304,420.024,1.28321,0.78134,0.93511,0.93097,0.739,0.79384,0.52208,1.23149,0.85775,0.93403,0.0040204,0.0040204,0.0040204
305,421.205,1.19088,0.78228,0.92062,0.94332,0.72603,0.78907,0.54834,1.10974,0.80192,0.9128,0.0040006,0.0040006,0.0040006
306,422.418,1.18416,0.75634,0.90683,0.95176,0.69863,0.78857,0.53623,1.16767,0.8231,0.92139,0.0039808,0.0039808,0.0039808
307,423.603,1.16735,0.74373,0.89667,0.89219,0.73973,0.79602,0.54567,1.19073,0.82332,0.92701,0.003961,0.003961,0.003961
308,424.811,1.26513,0.80995,0.95083,0.97158,0.69863,0.79699,0.55454,1.19487,0.81756,0.92444,0.0039412,0.0039412,0.0039412
309,425.988,1.34697,0.79577,0.93723,0.91472,0.73469,0.80675,0.54472,1.16172,0.8148,0.92433,0.0039214,0.0039214,0.0039214
310,427.209,1.18614,0.71401,0.92851,0.91472,0.73469,0.80675,0.54472,1.16172,0.8148,0.92433,0.0039016,0.0039016,0.0039016
311,428.394,1.19182,0.70401,0.9127,0.92998,0.72782,0.80011,0.546,1.14723,0.79794,0.92457,0.0038818,0.0038818,0.0038818
312,429.563,1.18649,0.75551,0.94922,0.92531,0.73973,0.80272,0.53477,1.20277,0.81893,0.92958,0.003862,0.003862,0.003862
313,430.974,1.28953,0.77045,0.9849,0.96325,0.7182,0.80685,0.52368,1.21819,0.83223,0.93814,0.0038422,0.0038422,0.0038422
314,432.184,1.17266,0.72364,0.91492,0.94762,0.71233,0.798,0.5394,1.15669,0.85505,0.92858,0.0038224,0.0038224,0.0038224
315,433.378,1.21058,0.72269,0.91595,0.91501,0.73743,0.80138,0.5219,1.21889,0.82302,0.93615,0.0038026,0.0038026,0.0038026
316,434.554,1.35206,0.76182,0.93996,0.93008,0.72894,0.79634,0.54264,1.19696,0.81658,0.93326,0.0037828,0.0037828,0.0037828
317,435.747,1.3173,0.75819,0.94649,0.90852,0.73973,0.79741,0.54949,1.16818,0.83274,0.9268,0.003763,0.003763,0.003763
318,437.085,1.17943,0.73142,0.92301,0.90852,0.73973,0.79741,0.54949,1.16818,0.83274,0.9268,0.0037432,0.0037432,0.0037432
319,438.265,1.26829,0.77989,0.93182,0.89831,0.72603,0.79247,0.53552,1.161,0.8422,0.92305,0.0037234,0.0037234,0.0037234
320,439.469,1.26888,0.70733,0.93652,0.90814,0.73973,0.79236,0.55769,1.16536,0.85181,0.92168,0.0037036,0.0037036,0.0037036
321,440.641,1.1976,0.78858,0.94085,0.93715,0.73973,0.80034,0.5417,1.17879,0.84485,0.92865,0.0036838,0.0036838,0.0036838
322,441.835,1.14994,0.70735,0.93071,0.93733,0.73973,0.79715,0.57554,1.10936,0.82639,0.91324,0.003664,0.003664,0.003664
323,443.143,1.23888,0.72767,0.89489,0.94079,0.72603,0.79961,0.55258,1.11662,0.83153,0.91883,0.0036442,0.0036442,0.0036442
324,444.345,1.18431,0.72312,0.91806,0.92396,0.72603,0.79958,0.54659,1.2207,0.83606,0.92911,0.0036244,0.0036244,0.0036244
325,445.527,1.33061,0.94329,0.94112,0.93842,0.72603,0.80252,0.55348,1.15432,0.82607,0.91959,0.0036046,0.0036046,0.0036046
326,446.705,1.22879,0.74724,0.93245,0.93842,0.72603,0.80252,0.55348,1.15432,0.82607,0.91959,0.0035848,0.0035848,0.0035848
327,447.883,1.21165,0.6853,0.89402,0.94443,0.72603,0.80336,0.55685,1.15209,0.80114,0.91845,0.003565,0.003565,0.003565
328,449.082,1.17075,0.67664,0.93484,0.98098,0.70666,0.80129,0.55533,1.13282,0.80639,0.9179,0.0035452,0.0035452,0.0035452
329,450.258,1.33854,0.77145,0.97128,0.96242,0.70178,0.79793,0.55488,1.15865,0.7849,0.92391,0.0035254,0.0035254,0.0035254
330,451.489,1.2313,0.72769,0.93321,0.96164,0.69863,0.79476,0.55596,1.15916,0.8058,0.91848,0.0035056,0.0035056,0.0035056
331,452.66,1.19259,0.73236,0.90027,0.94528,0.69863,0.79277,0.5282,1.21765,0.80263,0.9296,0.0034858,0.0034858,0.0034858
332,453.902,1.15831,0.67876,0.89782,0.9771,0.68493,0.79665,0.53968,1.17818,0.82657,0.9233,0.003466,0.003466,0.003466
333,455.237,1.18424,0.72581,0.91822,0.90794,0.72603,0.80268,0.53866,1.17004,0.83805,0.91431,0.0034462,0.0034462,0.0034462
334,456.724,1.20295,0.68543,0.92427,0.90794,0.72603,0.80268,0.53866,1.17004,0.83805,0.91431,0.0034264,0.0034264,0.0034264
335,458.043,1.21118,0.68861,0.9112,0.93024,0.71233,0.80696,0.54127,1.20782,0.85333,0.93386,0.0034066,0.0034066,0.0034066
336,459.657,1.21382,0.72062,0.92107,0.92439,0.72603,0.801,0.54625,1.13398,0.79833,0.92165,0.0033868,0.0033868,0.0033868
337,461.174,1.31533,0.78789,0.98743,0.95694,0.71233,0.8019,0.54643,1.10114,0.81906,0.9195,0.003367,0.003367,0.003367
338,462.588,1.20901,0.73586,0.91214,0.92763,0.70243,0.79924,0.54453,1.20634,0.84066,0.93343,0.0033472,0.0033472,0.0033472
339,463.898,1.19733,0.76046,0.90084,0.88263,0.73973,0.78974,0.54213,1.23586,0.83103,0.9394,0.0033274,0.0033274,0.0033274
340,465.349,1.26216,0.75219,0.92165,0.98033,0.68268,0.79493,0.54888,1.18421,0.82632,0.92732,0.0033076,0.0033076,0.0033076
341,466.52,1.11082,0.73084,0.93674,0.9908,0.68493,0.8029,0.55422,1.11889,0.83601,0.91634,0.0032878,0.0032878,0.0032878
342,467.926,1.22917,0.74789,0.94371,0.9908,0.68493,0.8029,0.55422,1.11889,0.83601,0.91634,0.003268,0.003268,0.003268
343,469.344,1.11087,0.66312,0.89678,0.99394,0.68493,0.80185,0.54229,1.21637,0.81819,0.92744,0.0032482,0.0032482,0.0032482
344,470.881,1.12292,0.71335,0.87935,0.99541,0.68493,0.80272,0.56233,1.16889,0.81034,0.92511,0.0032284,0.0032284,0.0032284
345,472.173,1.16256,0.75242,0.92083,0.87134,0.75342,0.80055,0.55203,1.09843,0.81297,0.91134,0.0032086,0.0032086,0.0032086
346,473.36,1.13023,0.66962,0.89879,0.92163,0.75342,0.80638,0.54089,1.17183,0.80878,0.9187,0.0031888,0.0031888,0.0031888
347,474.607,1.20389,0.67188,0.90469,0.90027,0.74197,0.80431,0.54586,1.09772,0.7927,0.9096,0.003169,0.003169,0.003169
348,476.021,1.09316,0.6719,0.92773,0.9148,0.73548,0.80503,0.55136,1.16511,0.80576,0.91955,0.0031492,0.0031492,0.0031492
349,477.241,1.15327,0.69107,0.9072,0.92829,0.72603,0.80506,0.55498,1.11503,0.77497,0.90859,0.0031294,0.0031294,0.0031294
350,478.413,1.15297,0.65157,0.89318,0.92829,0.72603,0.80506,0.55498,1.11503,0.77497,0.90859,0.0031096,0.0031096,0.0031096
351,479.592,1.20312,0.71583,0.92026,0.92901,0.71713,0.8026,0.55251,1.11641,0.784,0.90754,0.0030898,0.0030898,0.0030898
352,480.904,1.17698,0.70604,0.9464,0.91247,0.71405,0.79881,0.55641,1.1572,0.81279,0.90887,0.00307,0.00307,0.00307
353,482.35,1.13488,0.67614,0.94222,0.91447,0.73241,0.80094,0.5678,1.05733,0.76052,0.90183,0.0030502,0.0030502,0.0030502
354,483.667,1.08246,0.64792,0.90107,0.92887,0.71562,0.80202,0.5708,1.0615,0.75132,0.90043,0.0030304,0.0030304,0.0030304
355,484.917,1.22238,0.77933,0.97275,0.93416,0.71233,0.80669,0.55603,1.1711,0.78555,0.91871,0.0030106,0.0030106,0.0030106
356,486.161,1.24142,0.95128,0.88354,0.9139,0.72703,0.80936,0.55459,1.14177,0.78465,0.9144,0.0029908,0.0029908,0.0029908
357,487.591,1.20711,1.13699,0.97421,0.89965,0.75342,0.8093,0.56312,1.06563,0.78649,0.90799,0.002971,0.002971,0.002971
358,489.262,1.20423,0.70619,0.90954,0.89965,0.75342,0.8093,0.56312,1.06563,0.78649,0.90799,0.0029512,0.0029512,0.0029512
359,490.542,1.13126,0.65609,0.92327,0.95101,0.72603,0.81013,0.56805,1.10023,0.76389,0.91243,0.0029314,0.0029314,0.0029314
360,491.742,1.22628,0.66973,0.94036,0.94399,0.72603,0.81027,0.5574,1.16854,0.80456,0.91983,0.0029116,0.0029116,0.0029116
361,492.912,1.20397,0.7422,0.90037,0.93008,0.7289,0.80828,0.54216,1.16229,0.84115,0.91194,0.0028918,0.0028918,0.0028918
362,494.119,1.11473,0.68541,0.88426,0.96282,0.70956,0.81037,0.55875,1.10258,0.79751,0.90654,0.002872,0.002872,0.002872
363,495.314,1.16029,0.70926,0.90573,0.9356,0.72603,0.81196,0.57245,1.10159,0.81818,0.90715,0.0028522,0.0028522,0.0028522
364,496.477,1.18573,0.78923,0.92998,0.94666,0.72944,0.81183,0.56593,1.15966,0.8349,0.91693,0.0028324,0.0028324,0.0028324
365,497.796,1.14441,0.67236,0.90594,0.96244,0.69863,0.80868,0.56944,1.12949,0.82595,0.90796,0.0028126,0.0028126,0.0028126
366,498.992,1.16614,0.67084,0.89884,0.96244,0.69863,0.80868,0.56944,1.12949,0.82595,0.90796,0.0027928,0.0027928,0.0027928
367,500.17,1.16695,0.71682,0.87061,0.96336,0.68493,0.80831,0.54762,1.2149,0.81023,0.91604,0.002773,0.002773,0.002773
368,501.381,1.14659,0.67171,0.90043,0.90801,0.73973,0.81326,0.56206,1.14852,0.78538,0.90809,0.0027532,0.0027532,0.0027532
369,502.663,1.00243,0.81725,0.78561,0.85915,0.75342,0.81263,0.57462,1.15438,0.80379,0.91046,0.0027334,0.0027334,0.0027334
370,504.104,1.09895,0.65547,0.92355,0.90315,0.73973,0.81348,0.57385,1.12833,0.78099,0.90663,0.0027136,0.0027136,0.0027136
371,505.325,1.50254,1.19253,1.01137,0.89906,0.72603,0.8072,0.57277,1.11932,0.77269,0.91056,0.0026938,0.0026938,0.0026938
372,506.574,1.1218,0.65079,0.95713,0.88693,0.75222,0.80681,0.5599,1.15937,0.78195,0.91582,0.002674,0.002674,0.002674
373,508.122,1.05194,0.65635,0.87488,0.93062,0.73504,0.80817,0.54384,1.2085,0.78785,0.92203,0.0026542,0.0026542,0.0026542
374,509.284,0.99679,0.73255,0.78219,0.93062,0.73504,0.80817,0.54384,1.2085,0.78785,0.92203,0.0026344,0.0026344,0.0026344
375,510.457,1.159,0.70765,0.91746,0.93123,0.74205,0.80673,0.54334,1.15259,0.82674,0.91168,0.0026146,0.0026146,0.0026146
376,511.811,1.11146,0.64158,0.91284,0.91396,0.72603,0.80698,0.56711,1.12227,0.79768,0.91188,0.0025948,0.0025948,0.0025948
